employee_ID,distance_in_m,time_in_s,CO2_in_g,category
37,3664.7546332001934,533.3685057925048,183.23773166000967,public
38,3213.33785228994,269.1006619739602,392.99121933505967,car
39,4078.9894286799927,582.5569869502658,203.94947143399963,public
40,3836.9069002619453,258.2935330113068,469.2537139020359,car
41,3791.3662777667682,521.8406081048211,189.56831388833842,public
42,3537.00010929025,455.7437922310413,176.8500054645125,public
43,3717.552985859703,467.6557008108872,185.87764929298515,public
44,3536.5806454957133,245.53794614268205,432.5238129441257,car
45,3629.423049370355,288.85661436043995,443.8784389379944,car
46,2788.493651213447,456.4768993555881,139.42468256067235,public
47,3508.641157791722,264.09574938428494,429.10681359792756,car
48,3256.9846458972925,418.3069978514073,162.84923229486463,public
49,4089.7443308434117,578.8970854109695,204.4872165421706,public
50,2880.3497063069867,442.07745673745416,144.01748531534932,public
51,4022.932593185229,322.06622723908583,492.00465614655354,car
52,3685.5841389258458,473.84647133370794,184.27920694629228,public
53,3579.796707617378,553.1768152475753,178.9898353808689,public
54,3371.3931707501347,453.2658423379407,168.56965853750674,public
55,3998.435634178829,290.24806542163475,489.0086780600708,car
56,3861.4512329527874,335.52757525308994,472.25548579012593,car
57,3648.1101919619036,277.6959919451469,446.1638764769408,car
58,3674.125626046953,541.4864348565409,183.70628130234766,public
59,3512.1176440520726,563.238725645397,175.60588220260362,public
60,3847.986525299774,500.9375587671344,192.3993262649887,public
61,3156.2976826417707,209.05385377770932,386.0152065870885,car
62,3488.495974754584,235.26918983198914,426.6430577124856,car
63,2994.7197318933972,239.96627425353043,366.2542232105625,car
64,3210.3623539209484,231.713683840532,392.627315884532,car
65,3049.0055722470042,447.4205873177233,152.4502786123502,public
66,3294.020820053666,411.58969828492,164.7010410026833,public
67,3336.1164352587343,227.50863306087362,408.0070400321432,car
68,3489.694327871375,253.28638601850096,426.7896162986692,car
69,3737.3047063971885,637.1005634626982,186.86523531985944,public
70,2984.201389930521,462.79268381623814,149.21006949652607,public
71,3387.4711225770357,438.61708614487384,169.3735561288518,public
72,3483.350348697119,283.7027907795836,426.01374764565765,car
73,3793.5142375333357,770.6527611223495,189.67571187666678,public
74,3436.1145107315183,270.1185402280001,420.23680466246464,car
75,3798.824741848078,232.04480017274017,464.5962659280199,car
76,3826.537669935878,516.5492581028547,191.3268834967939,public
77,3429.265704308381,572.3455763302633,171.46328521541903,public
78,3798.005401573882,600.5132541767124,189.9002700786941,public
79,4179.473259287406,260.008344039759,511.14957961084974,car
80,2659.7505796852597,342.36504939041373,132.98752898426298,public
81,3887.270772043557,322.78598238231166,475.413215420927,car
82,3381.3612614786935,260.43300724354674,413.54048227884425,car
83,3773.9131199942262,250.05703558611046,461.5495745752939,car
84,3189.2817016155936,383.12049035760975,159.46408508077968,public
85,3925.464197873336,542.177309083259,196.27320989366683,public
86,3163.7412342253097,454.61429992703455,158.18706171126547,public
87,3511.209554613049,574.5760374777115,175.56047773065245,public
88,3735.9907761159275,482.71464805297876,186.79953880579637,public
89,3647.944013498581,226.9866475628737,446.14355285087646,car
90,3671.4818445573683,538.9968836154832,183.57409222786842,public
91,3041.395978411364,260.06232290179065,371.96272815970985,car
92,3510.143744431148,513.8097677939627,175.5071872215574,public
93,3507.6482604057524,481.1917134768493,175.3824130202876,public
94,3806.472811406023,922.7462486501663,19.032364057030115,bike
95,3686.0471222857273,628.0171834741429,184.30235611428637,public
96,3463.388856778905,243.4587075885865,423.57245718406006,car
97,3469.9998739103817,485.07050022048827,173.49999369551907,public
98,3611.0945440083565,510.42893008830964,180.55472720041783,public
99,3779.1386068884694,265.1155913573067,462.1886516224598,car
100,2976.8520673841067,419.3548792345753,148.84260336920534,public
101,4049.7126225207526,478.45984004218553,202.48563112603762,public
102,3420.345451396404,296.72473299204705,418.3082487057802,car
103,2977.594700540992,726.8717778844709,14.887973502704961,bike
104,3217.4214635236494,455.08734475785036,160.87107317618245,public
105,3869.5647533938695,280.53466843559414,473.24776934007025,car
106,2975.7937103588265,371.6269905080384,148.7896855179413,public
107,3621.531331520603,536.3912578633632,181.07656657603016,public
108,3822.2172940953524,292.1962963922936,467.45717506786156,car
109,3355.647254321383,512.9211315046791,167.78236271606914,public
110,3660.2233849954528,237.2475897888478,447.64531998494385,car
111,3652.3131839320895,259.1405032063405,446.6779023948945,car
112,3431.848018844465,553.3614779182184,171.59240094222326,public
113,4350.610092969679,699.748490544616,217.53050464848394,public
114,2993.6827059267707,187.48202003368283,366.12739493484406,car
115,3268.6107300408985,223.59143006411813,399.75109228400186,car
116,3538.74848440254,244.9974851875389,432.78893964243065,car
117,3073.3077419594965,399.7274706765338,153.66538709797484,public
118,3413.8075260529577,839.413199343125,17.069037630264788,bike
119,3367.31245930442,428.9040231830164,168.365622965221,public
120,3472.2773136488895,505.791372758903,173.61386568244447,public
121,3354.153406437778,253.6116010896953,410.2129616073402,car
122,3900.214128482446,299.0912000205399,476.99618791340316,car
123,3274.144304931926,265.24335322332314,400.4278484931745,car
124,3840.2119580987405,293.6075097504053,469.6579224754759,car
125,3866.554451632624,286.87629463777876,472.8796094346699,car
126,3538.9693565809725,273.8880448210539,432.81595230985295,car
127,3558.271572627041,236.64821709717015,435.1766133322871,car
128,3530.0887843102605,530.1344163434046,176.50443921551303,public
129,3446.230776850442,273.42944610264186,421.47402400880907,car
130,3688.12262797676,498.45376234033535,184.406131398838,public
131,3694.001585040718,480.39335505948605,184.70007925203592,public
132,3682.989296568832,543.3444560703826,184.14946482844158,public
133,2866.6651507855295,179.60839963908262,350.59314794107024,car
134,3565.0578665002986,568.1990563793289,178.25289332501495,public
135,3862.7850120297794,669.0087605843303,193.13925060148898,public
136,3815.1297060930096,326.9820789560298,466.59036305517503,car
137,3186.6061706414553,221.43063615323194,389.72193466945,car
138,3159.298423553832,685.9127388440726,157.9649211776916,public
139,3140.6979506713697,208.31974370662016,384.1073593671085,car
140,3529.639145551308,257.9968697250294,431.67486750092496,car
141,3280.1768926904515,533.1298498737118,164.00884463452257,public
142,3180.4320949656717,479.17978001004576,159.02160474828358,public
143,3317.423751943445,195.17731876692812,405.7209248626833,car
144,3943.8534618521335,406.06605789816183,482.3332783845159,car
145,3835.6132583082376,562.7482206393721,191.78066291541188,public
146,3570.427134502391,276.89457034069676,436.66323854964236,car
147,3293.774406071668,243.8001706924969,402.82860986256503,car
148,3231.800059482485,258.2818239529064,395.2491472747079,car
149,3328.72673116413,256.1315251207425,407.1032792213731,car
150,3193.968244268032,448.65770437109035,159.6984122134016,public
151,3683.7569607762666,629.1464895129005,184.18784803881334,public
152,3290.0981653157514,280.7904630095394,402.3790056181164,car
153,3385.1538519874716,236.6690309356509,414.0043160980678,car
154,3798.119231775112,276.816615580502,464.5099820460962,car
155,3742.639905592549,306.2942627103766,457.72486045396874,car
156,3322.0118131360655,434.2235326845993,166.1005906568033,public
157,3640.658286868808,252.48450875180515,445.25250848405517,car
158,3387.432345749454,238.65539818169816,414.2829758851582,car
159,3880.685159922268,597.3418278791163,194.0342579961134,public
160,3600.478661750696,440.61650426614676,180.0239330875348,public
161,3407.2318506481665,231.65641504275845,416.7044553342708,car
162,3982.5807903565233,591.0122281052437,199.12903951782616,public
163,3957.7450097641267,297.9796088062754,484.0322146941527,car
164,3431.684223015603,645.3380897820812,171.58421115078013,public
165,3077.281526697621,389.04718997655374,153.86407633488105,public
166,3377.1321523539877,443.38201640044684,168.85660761769938,public
167,3718.8102316368277,601.2162436525707,185.94051158184138,public
168,3255.1649205535073,511.6050905134581,162.75824602767537,public
169,3880.3193838958373,273.61873852311686,474.5630606504609,car
170,3362.589993290544,242.59200186786896,411.2447561794335,car
171,2638.814049211144,176.38157932623042,322.7269582185229,car
172,3875.368964819645,297.7778862496069,473.95762439744254,car
173,3531.3383591539173,547.6563432588207,176.56691795769586,public
174,3182.1708650459777,216.56124145157523,389.1794967951231,car
175,3449.0075144329417,508.5558449762341,172.45037572164708,public
176,3852.8976477307283,301.84591567278767,471.20938231746806,car
177,3254.2445907700107,451.5010656511388,162.71222953850054,public
178,3360.3976097980917,517.3269294855658,168.01988048990458,public
179,3135.743069234114,272.0609772448697,383.5013773673321,car
180,3262.144311146134,203.1051126190102,398.9602492531722,car
181,3406.4868884115444,483.4087193002544,170.32434442057723,public
182,3822.135003188454,573.0711363664603,191.1067501594227,public
183,3341.6189995612003,220.33556213131445,408.6800036463348,car
184,3732.094312418651,257.86504334216426,456.43513440880105,car
185,3375.298376332988,263.4275006513814,412.79899142552443,car
186,3777.8860582264037,293.6119877962872,462.03546492108916,car
187,3302.325014210458,498.143867795407,165.1162507105229,public
188,3498.746581749867,520.2730969865369,174.93732908749337,public
189,3891.7406745237563,683.2405388715796,194.5870337261878,public
190,3472.3555363182627,275.18548187654045,424.6690820917235,car
191,3506.873381458653,461.4717158865877,175.34366907293264,public
192,3409.577540975406,256.87883463218583,416.99133326129214,car
193,4062.638687588588,280.03093715015933,496.86071149208425,car
194,3507.95541161234,242.36413151780064,429.02294684018915,car
195,3626.8385113047934,501.87668268681625,181.34192556523968,public
196,3558.1215945254526,530.6538736707531,177.90607972627265,public
197,3717.9181177447363,486.80006588932105,185.8959058872368,public
198,3572.1273537954594,251.85802527170483,436.8711753691847,car
199,3874.7140817358754,298.27086120390675,473.8775321962975,car
